Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT16,spec10,0.429753303527832,0.2304601669311523,0.2206709384918213,0.464087963104248,0.255469799041748,0.2908930778503418,0.4636232852935791,0.2380640506744384,0.4071760177612304,0.2886147499084472,0.3288813352584839
MUT19,spec10,0.3524641990661621,0.2495429515838623,0.2874660491943359,0.3660731315612793,0.3983089923858642,0.248070478439331,0.4270992279052734,0.3530077934265136,0.4210243225097656,0.2483949661254882,0.3351452112197876
MUT23,spec12,0.3983759880065918,0.3017189502716064,0.2967629432678222,0.2437164783477783,0.2759904861450195,0.4426522254943847,0.4351119995117187,0.3580496311187744,0.2401700019836425,0.2841043472290039,0.32766530513763426
MUT26,spec11,2.4939777851104736,2.16601300239563,1.6860356330871582,1.5433619022369385,2.619959592819214,1.790041208267212,2.0845961570739746,2.4519639015197754,1.9964938163757324,1.5074443817138672,2.0339887380599975
MUT27,spec12,0.2306666374206543,0.2686054706573486,0.4545700550079345,0.4118649959564209,0.2891950607299804,0.3177170753479004,0.3563783168792724,0.4567906856536865,0.2423629760742187,0.3133354187011719,0.3341486692428589
MUT32,spec12,0.3312728404998779,0.3919973373413086,0.3986709117889404,0.4188237190246582,0.3713564872741699,0.4059486389160156,0.4864041805267334,0.3263967037200928,0.4570608139038086,0.3103334903717041,0.38982651233673093
MUT33,spec12,0.2339398860931396,0.2444963455200195,0.2969658374786377,0.3941149711608886,0.4399430751800537,0.4292960166931152,0.3534653186798095,0.2666499614715576,0.3106894493103027,0.3868124485015869,0.3356373310089111
MUT36,spec13,2.160106897354126,2.0100200176239014,1.5751621723175049,1.5651180744171145,2.481854200363159,1.5275781154632568,1.4894120693206787,2.206258773803711,2.234048366546631,1.90326189994812,1.9152820587158204
MUT36,spec14,3.254521608352661,4.924431562423706,7.919891119003296,3.561171054840088,2.642198324203491,5.438635587692261,8.42111086845398,4.602658748626709,4.4436657428741455,1.7761433124542236,4.698442792892456
MUT39,spec14,10.618627786636353,2.668984889984131,3.333591938018799,3.964823961257935,6.017136096954346,8.986596822738647,4.77760910987854,2.774303674697876,2.5978879928588867,6.317450523376465,5.205701279640198
