Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT16,spec10,0.292367935180664,0.2275614738464355,0.2339181900024414,0.231802225112915,0.2302100658416748,0.2362716197967529,0.2657527923583984,0.2281455993652343,0.2273993492126464,0.2452013492584228,0.24186305999755858
MUT19,spec10,0.2408406734466552,0.2385284900665283,0.2288501262664795,0.2367222309112548,0.2558915615081787,0.2317211627960205,0.2292587757110595,0.2264797687530517,0.2254173755645752,0.2795920372009277,0.23933022022247313
MUT23,spec12,0.231940746307373,0.226269245147705,0.2280328273773193,0.2314519882202148,0.2329635620117187,0.2363958358764648,0.2254900932312011,0.2489163875579834,0.238938570022583,0.2281680107116699,0.23285672664642335
MUT26,spec11,0.6850430965423584,0.8781943321228027,0.4457793235778808,0.2287695407867431,0.2294044494628906,0.7038273811340332,0.2335119247436523,0.2621674537658691,2.9641127586364746,4.1931352615356445,1.082394552230835
MUT27,spec12,0.2278940677642822,0.2418899536132812,0.2370128631591797,0.2279086112976074,0.2269983291625976,0.2434072494506836,0.2626750469207763,0.2290008068084716,0.640984058380127,0.2370316982269287,0.2774802684783936
MUT32,spec12,0.2342133522033691,0.2343759536743164,0.226658821105957,0.2356619834899902,0.2254390716552734,0.2249329090118408,0.2479212284088134,0.2334120273590088,0.2300381660461425,0.2451658248901367,0.23378193378448486
MUT33,spec12,0.2272286415100097,0.2288930416107177,0.2284531593322754,0.2363028526306152,0.2346673011779785,0.2287795543670654,0.2392768859863281,0.2372660636901855,0.2315454483032226,0.2340304851531982,0.23264434337615963
MUT36,spec13,1.884218454360962,1.1737771034240725,0.2291028499603271,3.1654438972473145,0.2365610599517822,1.26593279838562,1.0504987239837646,0.4359505176544189,0.4320132732391357,1.7473018169403076,1.1620800495147705
MUT36,spec14,4.239480018615723,1.6816749572753906,1.474785089492798,0.8607351779937744,3.752483129501343,3.5857419967651367,2.1090803146362305,10.996601104736328,0.2317390441894531,4.50116229057312,3.3433483123779295
MUT39,spec14,4.252549171447754,1.3291950225830078,0.4833436012268066,1.2856974601745603,4.388150691986084,4.248673439025879,5.075332880020142,1.9580273628234863,2.5365772247314453,0.4447827339172363,2.60023295879364
MUT40,spec13,0.8591854572296143,0.8482303619384766,0.4416706562042236,4.446880578994751,0.6523723602294922,1.485002040863037,2.31946349143982,0.2290642261505127,1.4996211528778076,0.667870283126831,1.3449360609054566
MUT43,spec17,2.1431362628936768,0.8841538429260254,1.88202714920044,2.759537935256958,3.778319597244263,1.4613635540008545,4.615057945251465,16.99369215965271,2.519146680831909,4.173676013946533,4.121011114120483
MUT43,spec18,2.112123966217041,4.269974231719971,5.051274061203003,6.072804689407349,4.597519159317017,1.9126110076904297,5.20378851890564,5.107368230819702,6.852253437042236,0.8548233509063721,4.203454065322876
MUT44,spec15,1.208103895187378,4.222360134124756,1.2954516410827637,3.147974729537964,1.0840346813201904,0.4374876022338867,1.061872482299805,4.364974737167358,0.4421949386596679,0.2561280727386474,1.7520582914352416
MUT44,spec17,1.887544631958008,1.2637779712677002,4.327349185943604,3.808213710784912,3.767144203186035,4.423198938369751,1.2765281200408936,0.6903789043426514,0.8456425666809082,3.319204568862915,2.560898280143738
MUT46,spec15,1.1605374813079834,0.2566075325012207,0.2305047512054443,4.40902590751648,4.277664661407471,1.4859073162078855,0.4509108066558838,0.7425274848937988,4.213367938995361,0.4435591697692871,1.7670613050460815
MUT46,spec17,3.0051462650299072,16.30882740020752,4.430367946624756,0.7091240882873535,2.330354928970337,4.374160289764404,1.4755823612213137,0.9062292575836182,2.3602101802825928,4.43294882774353,4.033295154571533
MUT46,spec18,4.416994333267212,4.333552122116089,2.053841114044189,7.92472767829895,0.8583657741546631,8.027824401855469,2.372790575027466,4.302880525588989,4.876458168029785,4.590465784072876,4.375790047645569
MUT47,spec16,4.4323036670684814,4.292780160903931,0.8768959045410156,5.055229425430298,1.344193935394287,1.2742290496826172,3.611017942428589,4.412625074386597,6.706627130508423,4.391489744186401,3.639739203453064
MUT47,spec17,3.09549617767334,0.8671951293945312,4.436642408370972,1.0655746459960938,1.7840135097503662,4.422832489013672,0.8595600128173828,1.1058368682861328,0.8511803150177002,4.249316930770874,2.2737648487091064
MUT49,spec17,2.7341907024383545,1.6619627475738523,4.223971128463745,1.3457067012786863,1.371487379074097,4.560819149017334,1.1755061149597168,1.0826849937438965,1.4972176551818848,3.374955654144287,2.3028502225875855
MUT49,spec18,4.859152555465698,16.349751472473145,5.284307956695557,4.655808210372925,4.853225946426392,4.858845472335815,5.21844482421875,4.241862773895264,2.723656415939331,4.481605291366577,5.752666091918945
MUT50,spec16,4.4382147789001465,1.2526240348815918,2.668364763259888,0.6868247985839844,4.248666763305664,1.2831916809082031,1.2904889583587646,4.306761980056763,4.446432828903198,4.422789812088013,2.9044360399246214
MUT51,spec16,4.247157573699951,2.439049005508423,1.5092039108276367,15.71849536895752,4.221202373504639,2.545609951019287,4.50797176361084,1.1667017936706543,5.197996377944946,2.041343688964844,4.359473180770874
MUT51,spec17,1.5229554176330566,4.436939001083374,1.463101863861084,0.2302141189575195,1.6925272941589355,1.8993933200836184,4.867007493972778,0.4436798095703125,4.443442583084106,0.4369127750396728,2.143617367744446
MUT56,spec17,0.8489904403686523,0.4397180080413818,2.420112133026123,3.6224241256713854,1.289193868637085,0.4426169395446777,1.161263942718506,1.499949932098389,0.646996259689331,1.270251750946045,1.3641517400741576
