Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT63,spec12,0.2164134979248047,0.242358922958374,0.4161529541015625,0.4225020408630371,0.2534456253051758,0.2644660472869873,0.369408369064331,0.221203327178955,0.2416632175445556,0.2789885997772217,0.2926602602005005
MUT10,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT42,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT53,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT59,spec12,0.4017536640167236,0.3680081367492676,0.4024226665496826,0.2491118907928466,0.3001844882965088,0.2301788330078125,0.408545970916748,0.4110541343688965,0.2433023452758789,0.4175915718078613,0.3432153701782227
MUT60,spec12,0.251584529876709,0.2909884452819824,0.3761248588562011,0.2215676307678222,0.4339532852172851,0.2916529178619385,0.3633759021759033,0.3975982666015625,0.2346222400665283,0.4000825881958008,0.32615506649017334
MUT61,spec12,0.4586071968078613,0.262617826461792,0.2627360820770263,0.2696518898010254,0.3854274749755859,0.2495748996734619,0.4480903148651123,0.2261815071105957,0.230269193649292,0.346820592880249,0.3139976978302002
MUT78,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT15,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT19,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT44,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT57,spec12,0.3505032062530517,0.250765323638916,0.4217848777770996,0.266129732131958,0.3792674541473388,0.2473757266998291,0.4183080196380615,0.3823647499084472,0.4252500534057617,0.4185612201690674,0.3560310363769531
MUT79,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT22V,spec1,,,,,,,,,,,1800
MUT22V,spec3,,,,,,,,,,,1800
MUT25V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT26V,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT53V,spec13,0.4291181564331054,0.3657147884368896,0.3455605506896972,0.2519686222076416,0.4042878150939941,0.4662387371063232,0.3898532390594482,0.4563374519348144,0.3218796253204345,0.3797333240509033,0.38106923103332513
MUT57V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT58V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT60V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT62V,spec13,3.2518181800842285,3.0986056327819824,3.364978790283203,4.98104453086853,4.6930975914001465,4.556311845779419,4.913082599639893,4.762887239456177,3.315412998199463,3.1766462326049805,4.011388564109803
MUT63V,spec13,0.2827143669128418,0.2720403671264648,0.4345011711120605,0.3156719207763672,0.3295814990997314,0.3855431079864502,0.4540822505950928,0.2404627799987793,0.3408668041229248,0.294349193572998,0.3349813461303711
MUT67V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT68V,spec14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT73V,spec1,0.2430028915405273,0.2229311466217041,0.3325254917144775,0.4571762084960937,0.3157515525817871,0.3578341007232666,0.3625280857086181,0.3087162971496582,0.3714699745178222,0.4260611534118652,0.33979969024658196
MUT73V,spec4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT73V,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT74V,spec12,0.293147325515747,0.4064226150512695,0.4959738254547119,0.4309144020080566,0.2887756824493408,0.3877685070037842,0.3706259727478027,0.3591907024383545,0.3350803852081299,0.3706750869750976,0.3738574504852295
MUT75V,spec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT75V,spec4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT75V,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT76V,spec12,0.2756142616271972,0.4129188060760498,0.3183746337890625,0.3870077133178711,0.3460381031036377,0.3667762279510498,0.3789451122283935,0.2484755516052246,0.4715840816497803,0.2990355491638183,0.3504770040512085
MUT77V,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT79V,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT84V,spec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT85V,spec5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT85V,spec12,0.2794232368469238,0.3225700855255127,0.3638458251953125,0.3665816783905029,0.4408729076385498,0.3788936138153076,0.3647522926330566,0.456094741821289,0.257472276687622,0.4441442489624023,0.36746509075164796
MUT86V,spec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT94V,spec12,0.2753286361694336,0.4504799842834472,0.2528884410858154,0.3655328750610351,0.4427738189697265,0.355726957321167,0.2316446304321289,0.3571977615356445,0.2554118633270263,0.253617525100708,0.32406024932861327
MUT95V,spec12,0.366518497467041,0.2428538799285888,0.4578564167022705,0.3672277927398681,0.3412084579467773,0.3902091979980469,0.4584536552429199,0.403031587600708,0.252885103225708,0.4400248527526855,0.37202694416046145
MUT96V,spec12,0.4322476387023926,0.4129068851470947,0.2276504039764404,0.3526113033294678,0.4112555980682373,0.3453021049499511,0.3922402858734131,0.3758382797241211,0.2699482440948486,0.3086574077606201,0.3528658151626587
MUT97V,spec7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT97V,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT98V,spec12,0.2178373336791992,0.2294232845306396,0.2291617393493652,0.27217698097229,0.4079792499542236,0.3076796531677246,0.4188573360443115,0.3059742450714111,0.3551719188690185,0.3141927719116211,0.3058454513549805
MUT103V,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT106V,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT111V,spec7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT111V,spec13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT119V,spec7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
