Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT7,spec1,0.3043949604034424,0.4169285297393799,0.4011886119842529,0.2411317825317382,0.2298307418823242,0.2834169864654541,0.3423304557800293,0.2737579345703125,0.2481265068054199,0.4509508609771728,0.3192057371139526
MUT7,spec2,0.3774206638336181,0.4689409732818603,0.2336506843566894,0.4451222419738769,0.3781337738037109,0.4192569255828857,0.236943244934082,0.4327144622802734,0.2313246726989746,0.4702882766723633,0.36937959194183345
MUT9,spec1,0.2596032619476318,0.3721566200256347,0.3117537498474121,0.2811732292175293,0.2924888134002685,0.255450963973999,0.2905488014221191,0.3489298820495605,0.4596688747406006,0.3415517807006836,0.32133259773254397
MUT9,spec2,0.4018874168395996,0.397454023361206,0.3706135749816894,0.3713135719299316,0.2922413349151611,0.3189599514007568,0.3787403106689453,0.2375166416168213,0.3022050857543945,0.4566946029663086,0.35276265144348146
MUT10,spec1,0.4875638484954834,0.2694315910339355,0.4535486698150635,0.3697874546051025,0.2704710960388183,0.282872200012207,0.3434982299804687,0.4738235473632812,0.3045432567596435,0.3135495185852051,0.3569089412689209
MUT10,spec2,0.249643325805664,0.3546648025512695,0.3193325996398926,0.3800415992736816,0.3065047264099121,0.3167355060577392,0.3895661830902099,0.4255199432373047,0.3675057888031006,0.4031572341918945,0.35126717090606685
MUT11,spec1,0.3030574321746826,0.2372314929962158,0.409494400024414,0.2796812057495117,0.3969056606292724,0.3432643413543701,0.3729958534240722,0.2974798679351806,0.4398272037506103,0.4440109729766845,0.3523948431015015
MUT11,spec2,0.3630621433258056,0.4425249099731445,0.4185683727264404,0.440596342086792,0.2950084209442138,0.4688827991485595,0.4390461444854736,0.2963459491729736,0.3781404495239258,0.217456579208374,0.37596321105957026
MUT12,spec2,0.4167823791503906,0.3636305332183838,0.2875127792358398,0.2399890422821045,0.2745828628540039,0.2330803871154785,0.401414155960083,0.4129457473754883,0.3159410953521728,0.4662590026855469,0.3412137985229492
MUT14,spec1,0.3712942600250244,0.4493019580841064,0.3432543277740478,0.462958812713623,0.4445159435272217,0.3055727481842041,0.4531903266906738,0.3533880710601806,0.4160761833190918,0.3615884780883789,0.3961141109466553
MUT14,spec2,0.3409881591796875,0.265693187713623,0.2569239139556885,0.4076883792877197,0.2473151683807373,0.3143174648284912,0.2676689624786377,0.2758650779724121,0.3293437957763672,0.2931535243988037,0.2998957633972168
MUT15,spec3,1.0093154907226562,0.9394333362579346,0.6818242073059082,0.7441060543060303,0.903339385986328,0.6548230648040771,1.045551061630249,0.8182246685028076,0.747366189956665,0.803375244140625,0.8347358703613281
MUT15,spec4,0.8754024505615234,0.6878859996795654,0.984079122543335,0.6515412330627441,0.8423833847045898,0.7739529609680176,0.9659371376037598,0.8455767631530762,0.8282933235168457,0.8483946323394775,0.8303447008132935
MUT16,spec3,1.6291873455047607,0.7585940361022949,0.6451864242553711,0.8377828598022461,0.8204798698425293,0.7246074676513672,0.7133224010467529,0.6706981658935547,0.6452994346618652,1.5187785625457764,0.8963936567306519
MUT18,spec3,0.7668623924255371,0.7089278697967529,0.7450547218322754,1.022958517074585,0.863882303237915,0.8657746315002441,0.6773040294647217,0.6391029357910156,0.7272069454193115,0.8717889785766602,0.7888863325119019
MUT18,spec4,0.9739995002746582,1.8021786212921145,0.8706052303314209,0.7469425201416016,0.7672936916351318,0.6964058876037598,1.4593029022216797,0.7794082164764404,0.6658937931060791,0.8259971141815186,0.9588027477264405
MUT19,spec5,0.7626340389251709,0.7554619312286377,0.6731877326965332,0.762700080871582,0.8702957630157471,0.720578670501709,0.8129351139068604,0.8179419040679932,0.8686301708221436,0.7426087856292725,0.778697419166565
MUT19,spec6,0.7888562679290771,0.7814755439758301,0.8986468315124512,0.663921594619751,0.969273567199707,0.7594900131225586,0.6440944671630859,0.8600211143493652,0.8571140766143799,0.8535733222961426,0.8076466798782349
MUT20,spec5,0.6669790744781494,0.6259875297546387,0.7808916568756104,0.7931017875671387,0.8581771850585938,0.7988772392272949,0.8497166633605957,0.8830537796020508,0.8463137149810791,0.6138927936553955,0.7716991424560546
MUT3V,spec1,0.3431308269500732,0.3347699642181396,0.3476686477661133,0.2982442378997803,0.4247341156005859,0.4400103092193603,0.3758509159088135,0.3786718845367431,0.4869437217712402,0.3185491561889648,0.37485737800598146
MUT3V,spec2,0.4025886058807373,0.368027925491333,0.3115589618682861,0.4208931922912597,0.2294423580169677,0.280527114868164,0.2761945724487304,0.330878734588623,0.366513729095459,0.3482985496520996,0.333492374420166
MUT5V,spec3,0.7537040710449219,0.7082409858703613,0.6487383842468262,0.6717820167541504,0.8870010375976562,0.7546947002410889,0.7532339096069336,1.0718207359313965,0.8601832389831543,0.6849603652954102,0.7794359445571899
MUT5V,spec4,0.8141639232635498,0.6701135635375977,0.718639612197876,0.8547847270965576,1.23406982421875,1.2912986278533936,0.6843891143798828,0.9814047813415528,0.8684899806976318,0.8134689331054688,0.8930823087692261
MUT5V,spec5,1.0327961444854736,0.8632409572601318,0.6510555744171143,0.6248478889465332,0.7731528282165527,0.7333674430847168,0.7024805545806885,0.8237152099609375,0.6821863651275635,0.8426470756530762,0.7729490041732788
MUT5V,spec6,0.6288855075836182,0.7551209926605225,0.6246871948242188,0.6547884941101074,0.6686761379241943,0.7920176982879639,0.8068170547485352,1.2930917739868164,0.8159430027008057,0.8929648399353027,0.7932992696762085
MUT6V,spec2,0.4073910713195801,0.4449005126953125,0.3267853260040283,0.3494424819946289,0.4430649280548095,0.3737251758575439,0.3916318416595459,0.2873990535736084,0.3617784976959228,0.3033602237701416,0.3689479112625122
MUT7V,spec1,0.3998515605926513,0.2217235565185547,0.4191479682922363,0.377500057220459,0.2262845039367675,0.407571792602539,0.3419294357299804,0.4173007011413574,0.3497102260589599,0.4266777038574219,0.35876975059509275
MUT8V,spec3,0.8493061065673828,0.6550261974334717,0.7813494205474854,0.7695591449737549,0.8146812915802002,1.0493512153625488,1.0624489784240725,0.7865347862243652,0.7469255924224854,0.7460336685180664,0.8261216402053833
MUT9V,spec4,0.8589110374450684,0.6444394588470459,0.7395639419555664,0.8333494663238525,0.8824558258056641,0.7306628227233887,0.8393847942352295,1.2415771484375,0.7791354656219482,0.7385501861572266,0.828803014755249
MUT10V,spec5,0.6504256725311279,0.8619856834411621,0.8727519512176514,0.7712013721466064,0.9464282989501952,0.7581737041473389,0.7601823806762695,0.7764475345611572,0.7018301486968994,0.8068339824676514,0.790626072883606
