Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT11,spec7,71.13489484786987,49.29359149932861,45.85164880752564,47.54315781593323,49.0171160697937,23.383800268173218,48.84827518463135,47.61217880249024,38.9520103931427,85.96695137023926,50.76036250591278
MUT26,spec1,246.5377652645111,122.29010105133057,153.8081123828888,257.1800787448883,107.69793915748596,48.47631430625916,59.3699324131012,53.16254496574402,88.57362508773804,142.14780282974243,127.92442162036896
MUT36,spec10,28.880347967147827,46.013025999069214,23.5403094291687,77.612961769104,8.721747398376465,3.71992301940918,33.213547468185425,14.244883060455322,31.649434328079224,34.485363245010376,30.208154368400574
MUT42,spec8,4.317057847976685,47.92558646202088,38.60843563079834,8.778342247009277,39.605658531188965,15.880951642990112,30.091132164001465,38.27579879760742,47.1943154335022,22.53096580505371,29.320824456214904
MUT51,spec11,13.48687219619751,62.738940477371216,47.60676717758179,46.78365397453308,70.06459093093872,15.626254081726074,40.91563200950623,39.09911561012268,25.668307542800903,71.66640162467957,43.36565356254577
MUT172,spec1,3.065065383911133,7.054003477096558,6.102911472320557,7.483043432235718,2.6308906078338623,7.443535804748535,4.697892904281616,5.999162912368774,3.1256978511810303,6.961359262466431,5.456356310844422
MUT16,spec9,165.45112466812134,110.96785759925842,112.6439332962036,92.91312050819396,107.92317867279051,93.02153038978577,72.8416178226471,217.38717222213745,141.49434208869934,364.4231181144714,147.9066995382309
MUT31,spec5,14.992133855819702,25.651899099349976,56.17713236808777,50.2642240524292,20.594184160232544,37.93903541564941,54.41100430488586,4.3700995445251465,20.98589444160461,30.33319330215454,31.571880054473876
MUT42V,spec5,64.24168372154236,71.71740770339966,70.54135727882385,47.732999086380005,78.72888708114624,107.18462133407591,107.59172368049622,90.70080947875977,49.07738900184631,91.04006791114809,77.85569462776184
MUT42V,spec7,53.868821144104,41.20202445983887,30.89350867271424,55.06101894378662,10.08225440979004,63.600226640701294,71.77002501487732,49.964031457901,27.575757265090942,37.7050199508667,44.1722687959671
MUT53V,spec9,,,,,,,,,,,1800.0
MUT68V,spec5,195.41041827201843,86.28363299369812,40.23782467842102,45.84948539733887,51.07721734046936,75.33991861343384,69.3983325958252,43.5217068195343,63.678046226501465,54.35702991485596,72.51536128520965
MUT78V,spec7,64.58723163604736,44.09379243850708,13.252702474594116,38.4134042263031,45.468512535095215,88.64445281028748,36.019559144973755,62.44224286079407,20.802717685699463,24.47676038742065,43.82013761997223
MUT105V,spec1,,,,,,,,,,,1800.0
MUT114V,spec2,26.18290138244629,36.12586688995361,29.07840585708618,21.91776251792908,29.84175729751587,71.2873432636261,32.18507742881775,27.229060649871823,23.93430638313293,41.34522080421448,33.91277024745941
MUT131V,spec4,66.92547917366028,66.9055757522583,76.79685497283936,40.20080614089966,76.02541589736938,33.47602415084839,110.50030827522278,71.86252546310425,31.83659768104553,37.18764877319336,61.17172362804413
MUT156V,spec1,5.955224514007568,5.199732303619385,5.023460149765015,3.765302896499634,3.2145767211914062,5.194220781326294,7.125743627548218,4.989582300186157,2.882685661315918,4.576698064804077,4.792722702026367
MUT167V,spec5,164.52257204055786,161.01722145080566,145.97410488128662,154.43741965293884,84.17063450813293,243.97826433181763,111.61442637443542,66.2732584476471,110.4927580356598,61.98837876319885,130.44690384864808
MUT169V,spec9,185.8628602027893,80.86920428276062,126.42722606658936,62.38391423225403,374.88660621643066,149.663556098938,127.94738388061523,150.63043189048767,61.97125053405762,69.88763117790222,139.05300645828248
MUT180V,spec11,78.89295625686646,48.69192051887512,48.780253171920776,47.733234882354736,61.54139852523804,82.38467383384705,73.43758392333984,53.44237422943115,53.37505197525024,36.796565771102905,58.50760130882263
MUT260V,spec11,58.6633243560791,42.69326186180115,18.47305917739868,46.24781084060669,37.33820986747742,66.89165306091309,77.63400721549988,51.67068815231323,44.10756492614746,41.14330434799194,48.48628838062287
MUT294V,spec2,62.956889629364014,35.58626842498779,4.758976459503174,24.88347101211548,38.37378454208374,40.34188914299011,32.47961926460266,64.24878597259521,15.300740718841553,43.45608448982239,36.23865096569061
MUT307V,spec8,113.12237811088562,298.7977566719055,71.40322613716125,119.4567494392395,364.45836639404297,1027.8068115711212,294.29175186157227,341.1684579849243,198.9651792049408,779.4728307723999,360.89435081481935
MUT359V,spec10,715.1234965324402,55.72380757331848,344.4120934009552,446.1743552684784,293.9718725681305,288.7492356300354,69.72344446182251,128.29585433006287,533.8273458480835,314.9227080345154,319.09242136478423
MUT636V,spec4,120.05745244026184,569.6199312210083,61.817089319229126,173.01832270622253,76.32518339157104,514.9980628490448,133.64735579490662,41.26656627655029,45.46039891242981,27.17694115638733,176.33873040676116
MUT739V,spec2,39.07642316818237,57.66351342201233,17.831035375595093,39.71721887588501,33.3399715423584,48.043118715286255,51.229979038238525,77.33244776725769,36.41402053833008,62.42580986022949,46.307353830337526
MUT749V,spec6,,,,,,,,,,,1800.0
MUT752V,spec12,17.360831022262573,30.03109979629517,36.56816291809082,12.441590547561646,26.730030059814453,3.7139275074005127,22.534194946289062,23.031007528305054,6.017338037490845,22.88077998161316,20.130896234512328
MUT756V,spec5,112.4813311100006,94.90161633491516,85.79324293136597,67.69248795509338,78.79946732521057,197.5495641231537,69.66910672187805,309.7870090007782,47.27454710006714,51.09606051445007,111.50444331169129
MUT775V,spec1,42.39524507522583,41.587069034576416,13.061652421951294,40.02973556518555,64.45182704925537,40.36859679222107,58.98008179664612,55.521300077438354,27.356011390686035,39.58881235122681,42.33403315544128
MUT780V,spec2,58.74610662460327,39.642404556274414,35.96977734565735,21.34087300300598,24.526864767074585,20.48479151725769,34.14607334136963,39.66267371177673,42.40837621688843,31.80790376663208,34.87358448505402
MUT785V,spec3,58.74610662460327,,,,,,,,,,1625.8746106624603
MUT789V,spec2,403.3390824794769,1104.4106423854828,804.9108521938324,297.32057094573975,353.31433176994324,92.23201417922974,1477.9154374599457,844.0694806575775,371.6455738544464,638.1816267967224,638.7339612722396
