Failure_mutation,Failure_spec,1,2,3,4,5,6,7,8,9,10,Time_log
MUT11V,spec9,0.007037,0.001974,0.004342,0.002886,0.005127,0.005123,0.008041,0.005774,0.005535,0.0059,0.0051739
MUT12V,spec9,0.006032,0.004844,0.005655,0.004829,0.008568,0.020607,0.009672,0.0064,0.005148,0.004222,0.007597700000000001
MUT15V,spec9,0.003579,0.004452,0.010588,0.007065,0.006819,0.003697,0.009486,0.013038,0.009183,0.003912,0.0071819
MUT15V,spec12,0.088544,0.019601,0.047829,0.036505,0.059521,0.082869,0.064458,0.053503,0.05223,0.032951,0.053801100000000004
MUT16V,spec2,0.002904,0.010328,0.004007,0.002994,0.005459,0.005955,0.006653,0.002727,0.00282,0.005848,0.0049695
MUT16V,spec4,0.005576,0.007385,0.00662,0.004478,0.010141,0.007952,0.010708,0.006758,0.006056,0.007054,0.007272800000000001
MUT16V,spec6,1.369985,1.222397,1.448922,11.774512,3.047915,1.52379,5.841571,2.147087,7.053072,12.304803,4.7734054
MUT16V,spec7,0.055195,0.104406,0.03683,0.176236,0.027255,0.090475,0.09385,0.12229,0.194367,0.127746,0.10286499999999998
MUT16V,spec9,0.00978,0.01174,0.011468,0.005045,0.00752,0.006293,0.009797,0.005473,0.007406,0.006394,0.008091600000000001
MUT16V,spec10,0.127158,0.026436,0.050391,0.157545,0.130868,0.154174,0.078012,0.499895,0.682434,0.093083,0.1999996
MUT16V,spec12,17.033516,115.234053,97.94124,117.444615,63.416698,67.758908,10.853397,37.565305,147.198667,11.733464,68.6179863
MUT18V,spec10,0.053536,0.097496,0.160859,0.163976,0.04639,0.061215,0.063014,0.153497,0.189931,0.146045,0.11359590000000001
MUT20V,spec10,0.029803,0.068597,0.036351,0.248093,0.348069,0.06824,0.412864,0.083704,0.379565,0.176478,0.18517639999999996
MUT21V,spec12,,,,,,,,,,,1800
MUT22V,spec12,,,,,,,,,,,1800
MUT23V,spec12,,,,,,,,,,,1800
MUT24V,spec12,,,,,,,,,,,1800
MUT27V,spec9,0.006959,0.010862,0.008369,0.007286,0.004712,0.004612,0.007381,0.009242,0.007736,0.007745,0.0074903999999999995
MUT28V,spec9,0.00882,0.011891,0.012082,0.017837,0.008263,0.007289,0.009808,0.012664,0.010884,0.009845,0.010938300000000001
MUT29V,spec8,0.00945,0.007738,0.008329,0.009659,0.006688,0.013564,0.00586,0.010139,0.00749,0.007824,0.008674099999999999
MUT30V,spec9,0.005193,0.008969,0.006519,0.005647,0.007192,0.004154,0.007081,0.005833,0.009233,0.0087,0.006852099999999998
MUT31V,spec8,0.01105,0.012778,0.013166,0.011508,0.006724,0.010193,0.009234,0.01148,0.011784,0.007709,0.0105626
MUT32V,spec8,0.010162,0.010759,0.009635,0.00135,0.010287,0.004372,0.006584,0.007237,0.004284,0.002797,0.006746699999999999
MUT33V,spec8,0.015114,0.008826,0.009307,0.010266,0.008676,0.010212,0.012484,0.007207,0.011205,0.009653,0.010294999999999999
MUT34V,spec8,0.011722,0.00862,0.011114,0.008685,0.01056,0.011341,0.009416,0.006861,0.005629,0.007825,0.0091773
MUT35V,spec7,0.172544,0.035179,0.146266,0.019512,0.274985,0.23099,0.023717,0.021669,0.062061,0.030157,0.10170799999999999
MUT36V,spec7,0.045191,0.140091,0.048334,0.403727,0.045759,0.097923,0.176355,0.071937,0.068355,0.067935,0.1165607
